Month,Date,Country,Gateway,Telco,Shortcode,Keyword,Offer ID,Affiliate ID,Total Sales,ECPA,Day 1,Week 1,Month 3 (A),Month 3 (P),Month 4 (A),Month 4 (P),Month 5 (A),Month 5 (P),Month 6 (A),Month 6 (P)
2023/2,2023-02-06,thailand,macrokiosk,ais,4541560,b1,85,227,41,0.097560976,0.009335472,0.024894592,0.106732452,0.08222041,0.118850931,0.09099635,0.121803915,0.094537064,0.124704597,0.10150486
2023/10,2023-10-31,egypt,mondiamedia,etisalat,7786,pz,994,151.0,182,0.098901099,0.0026466,0.011570325,0.096507525,0.07629942,0.116546906,0.08370104,0.124448096,0.09286077,0.124448096,0.10240845
2023/11,2023-11-26,egypt,mondiamedia,etisalat,7786,mx,247,531,36,0.083333333,0.007958928,0.007958928,0.017287734,0.038250178,0.019091376,0.042327747,0.019091376,0.049250387,0.019091376,0.05026918
2023/4,2023-04-27,iraq,iraqcom,asiacell,2920,1,3742,104,33,0.13125,0.0,0.033320757,0.418025943,0.29222053,0.535394107,0.35582197,0.612693863,0.3950522,0.694329086,0.42123416
2023/7,2023-07-13,oman,actel,ooredoo,92014,mz,945,462,69,1.147826087,0.016940462,0.04630393,0.226433714,0.26194182,0.252983281,0.28092727,0.273314212,0.2960484,0.274443597,0.3059404
2022/10,2022-10-28,uae,actel,etisalat,1111,mvip,143,298,57,1.842105263,0.213992417,0.424269233,2.327595127,1.4152403,2.919664596,1.5675331,3.34032487,1.6811192,3.627502242,1.7588567
2023/2,2023-02-19,jordan,tpay,umniah,91825,fp,252,353,174,0.057471264,0.010699661,0.025290109,0.077848627,0.07165533,0.080766854,0.08028249,0.0820636,0.088427015,0.08920897,0.093639374
2023/1,2023-01-07,egypt,mondiamedia,orange,7810,a4a,347,353,32,0.046875,0.005339913,0.005339913,0.005339913,0.026094817,0.007911693,0.028147973,0.007911693,0.033198945,0.007911693,0.032814518
2023/6,2023-06-05,poland,mondiamedia,orange,80715,gamo,475,440,71,1.478873239,0.0,0.420941099,2.723904328,2.3695626,2.966230731,2.6494074,3.14480844,2.917274,3.224742701,3.032693
2023/2,2023-02-13,egypt,mondiamedia,etisalat,7786,a4a,347,151,168,0.032738095,0.006917947,0.012875601,0.075764973,0.054417204,0.092283319,0.060565412,0.113125638,0.06757187,0.129467669,0.07066386
2022/12,2022-12-21,jordan,comviva,zain,90910,mx,252,353,48,0.270833333,0.038669766,0.060766775,0.178233943,0.251663,0.206565691,0.28940707,0.22245911,0.3089161,0.238339098,0.33296835
2023/7,2023-07-25,egypt,mondiamedia,etisalat,7786,pz,213,319,88,0.034090909,0.003925445,0.015741032,0.103709461,0.09538083,0.113493,0.10795859,0.139611922,0.12512805,0.16710078,0.14181061
2022/10,2022-10-02,jordan,mondiamedia,orange,8896201,mx,130,450,374,0.372994652,0.008422629,0.016112856,0.065538501,0.0770424,0.076530735,0.08677611,0.090259414,0.10440511,0.104547303,0.12176237
2023/1,2023-01-13,greece,datasms,vodafone,19577,gb,317,297,172,1.605633803,0.337502305,0.81635173,1.665165491,1.5591589,1.665165491,1.5533421,1.665165491,1.568813,1.665165491,1.5560524
2023/12,2023-12-23,thailand,macrokiosk,ais,4541710,f10,1614,372,134,0.115037594,0.029311045,0.090597776,0.183498844,0.21749422,0.183498844,0.22644857,0.183498844,0.22475219,0.183498844,0.22293097
2023/1,2023-01-02,palestine,mondiamedia,ooredoo,7902,a4,111,438,114,0.371681416,0.027981018,0.075198986,0.475483348,0.4212083,0.605769862,0.47148532,0.653861015,0.549221,0.653861015,0.58488154
2023/5,2023-05-23,jordan,mondiamedia,zain,97970,flix,815,484,68,0.301470588,0.012089753,0.048359011,0.138992144,0.10658593,0.151099819,0.1160307,0.154127806,0.1169111,0.154127806,0.12571442
2023/8,2023-08-26,palestine,mondiamedia,jawwal,8897001,mx,1046,459.0,438,0.274599542,0.014489106,0.035239063,0.141946614,0.13726386,0.155493392,0.15104246,0.165006777,0.16965835,0.171904302,0.18347381
2023/10,2023-10-28,jordan,mondiamedia,orange,8896201,gz,1200,442.0,865,0.440127758,0.049407302,0.256829905,0.409153706,0.5044368,0.409153706,0.5172749,0.409153706,0.52797025,0.409153706,0.5375202
2023/9,2023-09-18,saudiarabia,knc,zain,705720,8,1176,508.0,435,2.753793103,0.001206149,0.009347657,0.116088067,0.10148126,0.143529407,0.1180006,0.16434016,0.13359082,0.183340643,0.15470617
2023/8,2023-08-04,thailand,qr,ais,4219341,k5,648,457,94,0.252688172,0.0,0.006304389,0.048023677,0.05389299,0.065967624,0.060575802,0.07819766,0.0699071,0.079453744,0.0727317
2022/12,2022-12-20,jordan,comviva,zain,90910,mx,373,131,35,0.35,0.049244763,0.079549233,0.341999531,0.28307083,0.341999531,0.3396972,0.381802181,0.36705405,0.396952281,0.39608088
2023/9,2023-09-05,uae,mondiamedia,etisalat,1741,gd,1011,206.0,38,1.973684211,0.0,0.07221877,0.48490654,0.50859815,0.66204913,0.6506663,0.807356312,0.72354823,0.986186013,0.79592574
2023/7,2023-07-16,oman,mondiamedia,omantel,92729,gz,875,500,30,1.25,0.010455089,0.057502987,0.324126507,0.34309542,0.44438851,0.4333871,0.575138053,0.46174365,0.649002401,0.49009022
2023/7,2023-07-30,malaysia,maxis,maxis,32775,xde,871,353,44,1.488095238,0.217363787,0.246396629,1.027184778,0.80979335,1.199213299,0.9271232,1.339688768,1.0382807,1.50761751,1.1218182
2023/1,2023-01-08,malaysia,dcbumobile,umobile,12668,gs,90,378,42,2.5,0.771850184,1.176152661,3.957931826,3.685504,4.743940829,4.2985477,5.321043096,4.778149,5.810969517,5.1166673
2022/10,2022-10-10,thailand,macrokiosk,ais,4541583,b6,91,367,466,0.049356223,0.00572249,0.014306224,0.060671577,0.060940072,0.074957889,0.06800729,0.084867388,0.07479359,0.096769768,0.07921845
2023/10,2023-10-03,iraq,iraqcom,asiacell,2920,1,3742,528.0,59,0.305084746,0.0,0.039834229,0.263361049,0.24100703,0.31152882,0.2780484,0.373993167,0.31105298,0.433041453,0.33714497
2023/5,2023-05-23,jordan,comviva,zain,90910,mx,373,378,64,0.6,0.076703024,0.135266819,0.539439906,0.5950995,0.605341029,0.6750477,0.674826958,0.7661465,0.703330658,0.807083
2023/11,2023-11-20,egypt,mondiamedia,we,4036,prizeo,1518,442,93,0.109848485,0.010584658,0.045546106,0.238773315,0.300654,0.276372985,0.32970488,0.288704387,0.35343307,0.288704387,0.35761523
2023/9,2023-09-13,malaysia,maxis,maxis,32775,cda,1352,378.0,137,1.496402878,0.194815,0.299018372,1.050063298,0.99258137,1.110073619,1.1145611,1.178727582,1.2178578,1.232354841,1.2697002
2023/8,2023-08-30,malaysia,maxis,maxis,32775,cda,1352,378.0,334,1.5,0.187409608,0.334219435,1.250205143,1.1255071,1.449802158,1.2431161,1.53468382,1.3322672,1.648068176,1.3661836
2023/8,2023-08-23,poland,mondiamedia,orange,80715,gamo,475,440,32,1.40625,0.062014556,0.186043669,1.18392684,1.1661326,1.305046387,1.2617055,1.367955804,1.2935075,1.492269775,1.2944039
2023/9,2023-09-19,jordan,mondiamedia,orange,8896201,gz,1200,442.0,503,0.45,0.040935014,0.225551928,1.18537636,0.7303566,1.18537636,0.7936763,1.18537636,0.80284315,1.18537636,0.80809176
2023/10,2023-10-05,egypt,mondiamedia,we,4036,prizeo,994,151.0,56,0.196428571,0.015977809,0.03674896,0.122759261,0.17290515,0.140289432,0.19617075,0.152971916,0.20631695,0.162598767,0.2114897
2022/10,2022-10-20,qatar,tpay,vodafone,97814,tmg,131,440,37,0.378378378,0.0,0.04148924,0.220281883,0.20698279,0.414603769,0.23293495,0.453400943,0.2666636,0.463128647,0.2802178
2022/12,2022-12-26,palestine,mondiamedia,ooredoo,7902,a4,111,438,89,0.328651685,0.048216381,0.100856904,0.439349365,0.4095369,0.568695398,0.4659428,0.632482317,0.50694185,0.632482317,0.5374727
2023/7,2023-07-31,thailand,qr,ais,4219341,k5,648,297,31,0.109375,0.003823307,0.022939841,0.049112161,0.09030426,0.070846458,0.09759564,0.078241093,0.10139395,0.097284936,0.10710581
2023/12,2023-12-09,egypt,mondiamedia,orange,7810,pz,994,511,1396,0.040057225,0.00398139,0.008241919,0.043215216,0.029847339,0.045551589,0.032525457,0.045551589,0.038154237,0.045551589,0.03820301
2023/12,2023-12-08,egypt,mondiamedia,etisalat,7786,a4a,1117,486,355,0.067988669,0.00302454,0.004063646,0.01679212,0.015710779,0.017523738,0.016034514,0.017523738,0.019486569,0.017523738,0.017903402
2023/7,2023-07-10,malaysia,maxis,maxis,32775,bab2,868,378,266,1.794466403,0.143819648,0.27256143,1.124218032,1.1381251,1.352907124,1.3556429,1.52916566,1.559021,1.691249828,1.7246156
2022/12,2022-12-20,thailand,macrokiosk,ais,4541583,b6,91,151,215,0.115348837,0.015536464,0.027743686,0.127607833,0.11062565,0.149173213,0.119762644,0.161260267,0.13524699,0.174299878,0.14618136
2023/3,2023-03-30,jordan,comviva,zain,90910,mx,252,151,36,0.444444444,0.072787254,0.108720202,0.184241162,0.24602142,0.221090274,0.28365052,0.23953823,0.29305455,0.257999214,0.31305397
2023/8,2023-08-05,egypt,mondiamedia,etisalat,7786,pz,213,319,58,0.025862069,0.005662948,0.012816146,0.055987949,0.07308639,0.057255232,0.08030472,0.06429671,0.086407185,0.068941834,0.095808744
2023/10,2023-10-31,egypt,mondiamedia,orange,7810,mx,247,319.0,164,0.070121951,0.00212561,0.011545848,0.028755123,0.03854199,0.034836884,0.041924834,0.03598741,0.046017155,0.03598741,0.0473169
2022/10,2022-10-18,palestine,mondiamedia,jawwal,8897001,mx,111,239,161,0.326086957,0.013251998,0.029448883,0.106202552,0.14922802,0.109669765,0.1707698,0.116003954,0.19818386,0.127515579,0.21477462
2023/10,2023-10-10,egypt,mondiamedia,orange,7810,mx,247,319.0,113,0.075221239,0.00489939,0.013609417,0.058913265,0.047455385,0.062054205,0.05147558,0.067648507,0.05366364,0.069199026,0.05627413
2022/11,2022-11-19,palestine,mondiamedia,ooredoo,7902,a4,111,353,113,0.650442478,0.059963324,0.164017327,0.821154099,0.6989441,0.96409804,0.8603998,1.096256281,1.0458095,1.193180696,1.1148063
2023/12,2023-12-02,jordan,comviva,zain,90910,px,1430,484,76,0.271621622,0.013092977,0.03055028,0.208611081,0.1674621,0.273239543,0.19459197,0.273239543,0.20964846,0.273239543,0.21982075
2023/8,2023-08-20,oman,actel,ooredoo,92014,mz,1280,462,51,1.257142857,0.123759237,0.206265395,0.914842522,0.5184721,1.085983552,0.55734104,1.11348739,0.5577571,1.11348739,0.55459654
2023/4,2023-04-10,egypt,mondiamedia,etisalat,7786,a4a,347,353,31,0.032258065,0.002131627,0.002131627,0.002613551,0.01838167,0.002613551,0.019150235,0.002613551,0.023013547,0.002613551,0.021738715
2023/9,2023-09-21,iraq,iraqcom,asiacell,2920,1,3742,507.0,98,0.484848485,0.0,0.036046398,0.272126373,0.22698271,0.32165924,0.25995252,0.337690838,0.28932416,0.365244116,0.3110084
2022/11,2022-11-22,palestine,mondiamedia,ooredoo,7902,a4,111,151,50,0.48,0.031886379,0.075730151,0.480102827,0.2605209,0.549180365,0.29458416,0.623155299,0.3182283,0.713192348,0.33338162
2023/10,2023-10-20,malaysia,maxis,maxis,33186,fnp,1495,297.0,47,1.489361702,0.532453,0.532453,3.06624888,3.7215846,3.488374004,4.2276983,3.763462222,4.5279355,3.763462222,4.631794
2023/12,2023-12-21,egypt,mondiamedia,we,4036,prizeo,1518,442,73,0.25,0.019002392,0.041069687,0.31591305,0.24990675,0.327057658,0.2861711,0.327057658,0.28715855,0.327057658,0.2863696
2023/11,2023-11-08,egypt,mondiamedia,orange,7810,gz,1117,486,511,0.049019608,0.00370558,0.011571576,0.052327939,0.035844587,0.061059066,0.03920889,0.065437305,0.044551834,0.065437305,0.045396924
2023/12,2023-12-15,saudiarabia,tpay,mobily,42003,ed,770,353,53,0.396226415,0.009690308,0.101748238,0.588804339,0.8990054,0.654230194,1.0138164,0.654230194,1.0774599,0.654230194,1.146419
2023/11,2023-11-22,egypt,mondiamedia,we,4036,a4a,1265,462,58,0.073469388,0.021857817,0.039344071,0.145456799,0.14538656,0.166452095,0.1585783,0.169832055,0.17508239,0.169832055,0.17874852
2023/3,2023-03-23,thailand,macrokiosk,ais,4541583,b6,91,206,340,0.073590504,0.006650964,0.011551674,0.055705277,0.05920096,0.061320808,0.067739815,0.07028513,0.07951663,0.07774028,0.084566355
2023/8,2023-08-08,oman,mondiamedia,ooredoo,92023,a4a,875,500,32,0.9375,0.101786243,0.222079076,0.586054316,0.7462287,0.738756994,0.8248785,0.900611287,0.9256014,1.013008419,0.99236906
2023/9,2023-09-19,malaysia,maxis,maxis,32775,d47,1327,440.0,96,1.485148515,0.132543103,0.258620688,0.994067398,0.8113537,1.09098985,0.9265461,1.215246489,1.0558959,1.280691547,1.1338422
2023/2,2023-02-01,jordan,tpay,umniah,91825,fp,373,319,30,0.08,0.011283279,0.048894211,0.060181466,0.1338838,0.06394521,0.14866567,0.06394521,0.15512112,0.06394521,0.17102359
2023/11,2023-11-25,uae,mondiamedia,etisalat,1741,md,1006,174,88,1.227272727,0.022275817,0.129206141,0.770817593,0.75976384,0.833560452,0.8541821,0.852865949,0.8854107,0.852865949,0.89812934
2023/1,2023-01-28,jordan,comviva,zain,90910,mx,374,463,215,0.350230415,0.068352946,0.1050513,0.296601057,0.31438428,0.338563541,0.34427974,0.357064277,0.38227516,0.368169124,0.40344507
2022/10,2022-10-22,malaysia,dcbumobile,umobile,12668,gs,90,440,50,2.0,0.733232678,1.114513671,4.187599589,2.9942107,5.307538533,3.4079344,5.983119305,3.7428794,6.595928899,3.9343972
2023/8,2023-08-14,oman,mondiamedia,omantel,92729,gz,875,500,32,1.484375,0.014701781,0.093111279,1.02927296,0.4104546,1.338098855,0.4912994,1.570460701,0.5452254,1.659398152,0.5650711
2023/7,2023-07-30,malaysia,dcbumobile,umobile,12668,gs,90,210,108,2.0,0.728441364,1.14037469,2.767209185,2.9081671,3.052111743,3.2597342,3.220873035,3.533908,3.398531269,3.6816125
2022/12,2022-12-31,malaysia,maxis,maxis,32775,d40,53,378,218,1.5,0.140810712,0.322255904,1.431310334,1.3251584,1.72853937,1.5600921,1.966962467,1.7837267,2.174480214,1.9548664
2023/9,2023-09-09,saudiarabia,knc,zain,705720,8,1176,508.0,346,3.0,0.0003791,0.008719309,0.095530212,0.10379305,0.112968629,0.11893223,0.129273739,0.13039556,0.143682412,0.14856982
2023/10,2023-10-27,malaysia,maxis,maxis,33187,goz,1494,402.0,32,2.0,0.532453,0.532453,3.000991903,3.5345256,3.419692853,3.8997676,3.626926897,4.073703,3.626926897,4.0922723
2023/11,2023-11-22,malaysia,maxis,maxis,33186,fnp,1495,493,132,1.348484848,0.524714025,0.524714025,3.931377532,3.4225366,4.413354859,3.9510155,4.413354859,4.2842054,4.413354859,4.3935704
2023/8,2023-08-28,jordan,tpay,umniah,91825,gk,1201,442.0,217,0.151382488,0.011460256,0.031264071,0.114556289,0.108289436,0.140573906,0.13014214,0.156699691,0.13506575,0.167627131,0.14683963
2023/11,2023-11-14,egypt,mondiamedia,etisalat,7786,pz,1487,151,44,0.056818182,0.003592745,0.011667648,0.129890408,0.051052064,0.143189554,0.0571543,0.143779837,0.065632604,0.143779837,0.06816498
2022/10,2022-10-31,palestine,mondiamedia,ooredoo,7902,a4,111,450,447,0.701233184,0.035461145,0.08584091,0.420476334,0.5167492,0.50662955,0.594565,0.59677548,0.6907063,0.657049491,0.74019146
2023/12,2023-12-20,thailand,qr,ais,4219501,g1,1110,206,103,0.237864078,0.002448644,0.008570254,0.085955242,0.05606281,0.091987198,0.063103884,0.091987198,0.072757244,0.091987198,0.075833365
2023/1,2023-01-01,kuwait,tpay,stc,50917,ed,132,206,38,0.210526316,0.036617318,0.038448184,0.228702358,0.4285599,0.307094653,0.47402602,0.312622124,0.5509338,0.361700234,0.6082022
2023/10,2023-10-05,jordan,comviva,zain,90910,gt,375,511.0,47,0.414893617,0.024693264,0.040214745,0.162306029,0.15792948,0.170772291,0.1746123,0.173595572,0.19532508,0.17500781,0.20817845
2023/10,2023-10-11,egypt,mondiamedia,orange,7810,a4a,491,511.0,100,0.052,0.005741359,0.021325049,0.078189977,0.06614996,0.079008051,0.0736969,0.084338865,0.074491225,0.084877969,0.07877414
2023/12,2023-12-10,indonesia,macrokiosk,satelindo,95799,lucu1,578,372,179,0.193785311,0.002764975,0.007188935,0.018823516,0.030463994,0.020739421,0.03324481,0.020739421,0.03896854,0.020739421,0.039088495
2023/10,2023-10-03,malaysia,maxis,maxis,32775,bab5,1312,151.0,32,1.5,0.115009848,0.153346464,0.874603684,0.6394676,1.023399933,0.7180416,1.194231064,0.78793114,1.311938848,0.8223311
2023/11,2023-11-11,malaysia,maxis,maxis,33186,fnp,1495,493,52,1.461538462,0.534804679,0.534804679,3.513146153,3.225625,4.098345759,3.648393,4.145294733,3.856196,4.145294733,3.9085464
2023/3,2023-03-13,oman,mondiamedia,omantel,92729,gz,464,462,34,0.611764706,0.004612,0.036896,0.576515296,0.2241629,0.733345315,0.28567958,0.867105498,0.3107967,0.987026805,0.33528012
2023/10,2023-10-23,jordan,tpay,umniah,91825,fp,1430,484.0,50,0.153,0.01128805,0.027091319,0.109510472,0.07228175,0.160321973,0.088138446,0.175008378,0.092657395,0.175008378,0.10009332
2023/8,2023-08-18,saudiarabia,actel,mobily,606068,99,223,206,47,0.570212766,0.003516116,0.014064464,0.09846976,0.11769523,0.246162065,0.12924822,0.362228147,0.14963296,0.414993241,0.16021007
2022/12,2022-12-22,jordan,tpay,umniah,91825,fp,252,151,164,0.054878049,0.000688005,0.001032007,0.033042127,0.01643712,0.041992494,0.016881824,0.050942861,0.02044572,0.055070308,0.01894641
2023/11,2023-11-02,egypt,mondiamedia,etisalat,7786,pz,994,511.0,57,0.105263158,8.66671e-05,8.66671e-05,0.043512416,0.016098723,0.043512416,0.01648707,0.043512416,0.019998856,0.043512416,0.018460482
2023/12,2023-12-05,thailand,qr,ais,4591201,c2,689,206,151,0.23625,0.001475202,0.004425607,0.038565896,0.045774985,0.042926688,0.051105782,0.042926688,0.059187077,0.042926688,0.06107454
2022/12,2022-12-30,malaysia,dcbumobile,umobile,12668,gs,90,378,56,2.5,0.762930556,1.231553882,4.655314294,3.740199,5.353678056,4.356703,5.789247413,4.840834,6.07864494,5.1731205
2023/3,2023-03-03,saudiarabia,actel,zain,709222,61,739,480,81,2.4375,0.083624334,0.089743188,0.168272666,0.16877186,0.195822783,0.17177388,0.208068357,0.18564603,0.225410188,0.21429074
2023/4,2023-04-08,egypt,mondiamedia,etisalat,7786,pz,213,319,35,0.028571429,0.002537036,0.003811444,0.039844199,0.03310471,0.041174502,0.036325328,0.053134192,0.042455673,0.060295872,0.042880476
2023/6,2023-06-17,thailand,qr,ais,4219341,k5,648,457,56,0.25,0.0,0.004164024,0.049461178,0.04611184,0.057546426,0.051498737,0.063536652,0.0596319,0.071640606,0.061558247
2023/7,2023-07-23,egypt,mondiamedia,etisalat,7786,a4a,347,383,49,0.030612245,0.003226357,0.012836117,0.064419762,0.06968237,0.067696309,0.07646171,0.069443931,0.07711586,0.072929386,0.0823887
2023/6,2023-06-28,malaysia,maxis,maxis,32775,bab2,868,378,188,1.796610169,0.149357968,0.305257184,1.325398343,1.2027265,1.439592518,1.4273559,1.690127381,1.635994,1.844396805,1.7971349
2023/9,2023-09-01,malaysia,maxis,maxis,32775,bab8,1313,500.0,91,1.528089888,0.12618416,0.160287987,0.682555365,0.63462657,0.859153098,0.73191273,0.970593229,0.8501144,1.111532522,0.93422115
2023/10,2023-10-05,jordan,mondiamedia,orange,8896201,gz,375,319.0,126,0.257142857,0.034244645,0.167961829,0.642554769,0.7741743,0.642554769,0.81127053,0.642554769,0.7693257,0.642554769,0.73013663
2022/10,2022-10-20,qatar,actel,vodafone,97710,amw,33,298,40,0.6125,0.014419116,0.020186762,0.0445875,0.08938595,0.0445875,0.09678425,0.0445875,0.098312974,0.0445875,0.10638152
2023/9,2023-09-03,palestine,tpay,ooredoo,7825,ed,1046,459.0,138,0.347826087,0.018737246,0.053992853,0.221600145,0.24471322,0.28192812,0.28041634,0.312788684,0.3080238,0.33036376,0.32705817
2023/4,2023-04-03,oman,mondiamedia,ooredoo,92023,goz,464,462,132,0.933333333,0.115146431,0.210478703,0.798923318,0.65367323,0.915574706,0.6649075,1.035213265,0.6904524,1.144761589,0.7213249
2022/12,2022-12-26,jordan,comviva,zain,90910,gt,375,470,65,0.253968254,0.029575997,0.045903278,0.327003424,0.15677917,0.388238271,0.16557422,0.441308471,0.18417616,0.484145264,0.19608822
2023/1,2023-01-18,uae,tpay,etisalat,1151,ed,478,323,431,1.426914153,0.247336027,0.32948193,0.965532136,1.1778376,1.110081475,1.3604909,1.209472636,1.5270598,1.285655613,1.6180774
2023/6,2023-06-20,malaysia,maxis,maxis,32775,bab2,868,378,208,1.817204301,0.142496438,0.248993775,1.0523025,1.0642253,1.226871144,1.2675493,1.402373495,1.4570985,1.620274248,1.6124513
2023/6,2023-06-14,thailand,macrokiosk,ais,4541560,b1,85,210,44,0.109090909,0.005503289,0.011006577,0.046551359,0.055972118,0.052004112,0.06296845,0.057237044,0.07249321,0.059887235,0.07556873
2022/10,2022-10-29,malaysia,dcbumobile,umobile,12668,gs,90,174,50,2.0,0.733232678,1.107175145,3.609018673,3.057659,4.163348921,3.484453,4.467216613,3.829801,4.682479473,4.027191
2023/10,2023-10-05,thailand,qr,ais,4219341,k2,563,372.0,280,0.103717472,0.003167569,0.060579756,0.272098182,0.2568106,0.31039676,0.27159277,0.339404693,0.28894565,0.35352197,0.30708355
2023/12,2023-12-23,greece,lilymobile,vodafone,54004,fnp,625,479,74,5.5,0.320931174,0.528401832,1.709689517,0.8996172,1.709689517,0.8765765,1.709689517,0.8782821,1.709689517,0.88885343
2023/2,2023-02-18,egypt,mondiamedia,vodafone,7785,mx,247,459,363,0.038674033,0.001524716,0.006519475,0.047575096,0.040040165,0.058791949,0.044415854,0.067933929,0.051614113,0.078153912,0.05283954
2022/11,2022-11-11,malaysia,maxis,maxis,32775,d40,53,438,38,1.0,0.264493719,0.400748059,1.195199059,1.5291966,1.300115875,1.805914,1.486763886,2.0599477,1.657625366,2.236588
2022/11,2022-11-09,thailand,macrokiosk,ais,4541560,b1,85,191,135,0.071641791,0.006538839,0.014712387,0.063723647,0.062450986,0.082371244,0.0696502,0.097514844,0.075977184,0.103933845,0.080824345
2022/12,2022-12-27,egypt,mondiamedia,orange,7810,pz,348,353,39,0.025641026,0.007058405,0.007058405,0.059896729,0.038995214,0.073096652,0.043196864,0.099473875,0.05023422,0.108412408,0.051339023
2023/8,2023-08-26,saudiarabia,actel,stc,801751,11,1024,479.0,35,4.3,0.231512737,0.261976285,0.37775593,0.38833964,0.420407525,0.45771933,0.43869118,0.48682338,0.450881506,0.52367777
2022/10,2022-10-18,qatar,actel,vodafone,97710,amw,33,298,60,0.533898305,0.018126888,0.023619885,0.079840686,0.09857155,0.086832143,0.10593215,0.095610228,0.10985033,0.095610228,0.11687574
